ZONE I=65 J=45 K=1
1.200000e+00	-1.500000e+00	-2.762520e-01
1.200000e+00	-1.453125e+00	-2.646663e-01
1.200000e+00	-1.406250e+00	-2.544886e-01
1.200000e+00	-1.359375e+00	-2.455053e-01
1.200000e+00	-1.312500e+00	-2.375239e-01
1.200000e+00	-1.265625e+00	-2.303707e-01
1.200000e+00	-1.218750e+00	-2.238904e-01
1.200000e+00	-1.171875e+00	-2.179441e-01
1.200000e+00	-1.125000e+00	-2.124081e-01
1.200000e+00	-1.078125e+00	-2.071727e-01
1.200000e+00	-1.031250e+00	-2.021407e-01
1.200000e+00	-9.843750e-01	-1.972268e-01
1.200000e+00	-9.375000e-01	-1.923584e-01
1.200000e+00	-8.906250e-01	-1.874758e-01
1.200000e+00	-8.437500e-01	-1.825342e-01
1.200000e+00	-7.968750e-01	-1.775064e-01
1.200000e+00	-7.500000e-01	-1.723855e-01
1.200000e+00	-7.031250e-01	-1.671869e-01
1.200000e+00	-6.562500e-01	-1.619487e-01
1.200000e+00	-6.093750e-01	-1.567313e-01
1.200000e+00	-5.625000e-01	-1.516127e-01
1.200000e+00	-5.156250e-01	-1.466827e-01
1.200000e+00	-4.687500e-01	-1.420354e-01
1.200000e+00	-4.218750e-01	-1.377603e-01
1.200000e+00	-3.750000e-01	-1.339331e-01
1.200000e+00	-3.281250e-01	-1.306092e-01
1.200000e+00	-2.812500e-01	-1.278174e-01
1.200000e+00	-2.343750e-01	-1.255590e-01
1.200000e+00	-1.875000e-01	-1.238099e-01
1.200000e+00	-1.406250e-01	-1.225279e-01
1.200000e+00	-9.375000e-02	-1.216621e-01
1.200000e+00	-4.687500e-02	-1.211651e-01
1.200000e+00	0.000000e+00	-1.210035e-01
1.200000e+00	4.687500e-02	-1.211651e-01
1.200000e+00	9.375000e-02	-1.216621e-01
1.200000e+00	1.406250e-01	-1.225279e-01
1.200000e+00	1.875000e-01	-1.238099e-01
1.200000e+00	2.343750e-01	-1.255590e-01
1.200000e+00	2.812500e-01	-1.278174e-01
1.200000e+00	3.281250e-01	-1.306092e-01
1.200000e+00	3.750000e-01	-1.339331e-01
1.200000e+00	4.218750e-01	-1.377603e-01
1.200000e+00	4.687500e-01	-1.420354e-01
1.200000e+00	5.156250e-01	-1.466827e-01
1.200000e+00	5.625000e-01	-1.516127e-01
1.200000e+00	6.093750e-01	-1.567313e-01
1.200000e+00	6.562500e-01	-1.619487e-01
1.200000e+00	7.031250e-01	-1.671869e-01
1.200000e+00	7.500000e-01	-1.723855e-01
1.200000e+00	7.968750e-01	-1.775064e-01
1.200000e+00	8.437500e-01	-1.825342e-01
1.200000e+00	8.906250e-01	-1.874758e-01
1.200000e+00	9.375000e-01	-1.923584e-01
1.200000e+00	9.843750e-01	-1.972268e-01
1.200000e+00	1.031250e+00	-2.021407e-01
1.200000e+00	1.078125e+00	-2.071727e-01
1.200000e+00	1.125000e+00	-2.124081e-01
1.200000e+00	1.171875e+00	-2.179441e-01
1.200000e+00	1.218750e+00	-2.238904e-01
1.200000e+00	1.265625e+00	-2.303707e-01
1.200000e+00	1.312500e+00	-2.375239e-01
1.200000e+00	1.359375e+00	-2.455053e-01
1.200000e+00	1.406250e+00	-2.544886e-01
1.200000e+00	1.453125e+00	-2.646663e-01
1.200000e+00	1.500000e+00	-2.762520e-01
1.227273e+00	-1.500000e+00	-2.751314e-01
1.227273e+00	-1.453125e+00	-2.634530e-01
1.227273e+00	-1.406250e+00	-2.531846e-01
1.227273e+00	-1.359375e+00	-2.441260e-01
1.227273e+00	-1.312500e+00	-2.360956e-01
1.227273e+00	-1.265625e+00	-2.289297e-01
1.227273e+00	-1.218750e+00	-2.224814e-01
1.227273e+00	-1.171875e+00	-2.166196e-01
1.227273e+00	-1.125000e+00	-2.112278e-01
1.227273e+00	-1.078125e+00	-2.062033e-01
1.227273e+00	-1.031250e+00	-2.014561e-01
1.227273e+00	-9.843750e-01	-1.969087e-01
1.227273e+00	-9.375000e-01	-1.924960e-01
1.227273e+00	-8.906250e-01	-1.881664e-01
1.227273e+00	-8.437500e-01	-1.838826e-01
1.227273e+00	-7.968750e-01	-1.796234e-01
1.227273e+00	-7.500000e-01	-1.753851e-01
1.227273e+00	-7.031250e-01	-1.711824e-01
1.227273e+00	-6.562500e-01	-1.670480e-01
1.227273e+00	-6.093750e-01	-1.630301e-01
1.227273e+00	-5.625000e-01	-1.591887e-01
1.227273e+00	-5.156250e-01	-1.555896e-01
1.227273e+00	-4.687500e-01	-1.522977e-01
1.227273e+00	-4.218750e-01	-1.493695e-01
1.227273e+00	-3.750000e-01	-1.468462e-01
1.227273e+00	-3.281250e-01	-1.447488e-01
1.227273e+00	-2.812500e-01	-1.430747e-01
1.227273e+00	-2.343750e-01	-1.417982e-01
1.227273e+00	-1.875000e-01	-1.408741e-01
1.227273e+00	-1.406250e-01	-1.402450e-01
1.227273e+00	-9.375000e-02	-1.398506e-01
1.227273e+00	-4.687500e-02	-1.396381e-01
1.227273e+00	0.000000e+00	-1.395715e-01
1.227273e+00	4.687500e-02	-1.396381e-01
1.227273e+00	9.375000e-02	-1.398506e-01
1.227273e+00	1.406250e-01	-1.402450e-01
1.227273e+00	1.875000e-01	-1.408741e-01
1.227273e+00	2.343750e-01	-1.417982e-01
1.227273e+00	2.812500e-01	-1.430747e-01
1.227273e+00	3.281250e-01	-1.447488e-01
1.227273e+00	3.750000e-01	-1.468462e-01
1.227273e+00	4.218750e-01	-1.493695e-01
1.227273e+00	4.687500e-01	-1.522977e-01
1.227273e+00	5.156250e-01	-1.555896e-01
1.227273e+00	5.625000e-01	-1.591887e-01
1.227273e+00	6.093750e-01	-1.630301e-01
1.227273e+00	6.562500e-01	-1.670480e-01
1.227273e+00	7.031250e-01	-1.711824e-01
1.227273e+00	7.500000e-01	-1.753851e-01
1.227273e+00	7.968750e-01	-1.796234e-01
1.227273e+00	8.437500e-01	-1.838826e-01
1.227273e+00	8.906250e-01	-1.881664e-01
1.227273e+00	9.375000e-01	-1.924960e-01
1.227273e+00	9.843750e-01	-1.969087e-01
1.227273e+00	1.031250e+00	-2.014561e-01
1.227273e+00	1.078125e+00	-2.062033e-01
1.227273e+00	1.125000e+00	-2.112278e-01
1.227273e+00	1.171875e+00	-2.166196e-01
1.227273e+00	1.218750e+00	-2.224814e-01
1.227273e+00	1.265625e+00	-2.289297e-01
1.227273e+00	1.312500e+00	-2.360956e-01
1.227273e+00	1.359375e+00	-2.441260e-01
1.227273e+00	1.406250e+00	-2.531846e-01
1.227273e+00	1.453125e+00	-2.634530e-01
1.227273e+00	1.500000e+00	-2.751314e-01
1.254545e+00	-1.500000e+00	-2.734278e-01
1.254545e+00	-1.453125e+00	-2.617297e-01
1.254545e+00	-1.406250e+00	-2.514373e-01
1.254545e+00	-1.359375e+00	-2.423638e-01
1.254545e+00	-1.312500e+00	-2.343394e-01
1.254545e+00	-1.265625e+00	-2.272107e-01
1.254545e+00	-1.218750e+00	-2.208400e-01
1.254545e+00	-1.171875e+00	-2.151044e-01
1.254545e+00	-1.125000e+00	-2.098953e-01
1.254545e+00	-1.078125e+00	-2.051173e-01
1.254545e+00	-1.031250e+00	-2.006879e-01
1.254545e+00	-9.843750e-01	-1.965373e-01
1.254545e+00	-9.375000e-01	-1.926083e-01
1.254545e+00	-8.906250e-01	-1.888569e-01
1.254545e+00	-8.437500e-01	-1.852529e-01
1.254545e+00	-7.968750e-01	-1.817807e-01
1.254545e+00	-7.500000e-01	-1.784398e-01
1.254545e+00	-7.031250e-01	-1.752444e-01
1.254545e+00	-6.562500e-01	-1.722219e-01
1.254545e+00	-6.093750e-01	-1.694100e-01
1.254545e+00	-5.625000e-01	-1.668520e-01
1.254545e+00	-5.156250e-01	-1.645916e-01
1.254545e+00	-4.687500e-01	-1.626662e-01
1.254545e+00	-4.218750e-01	-1.611010e-01
1.254545e+00	-3.750000e-01	-1.599037e-01
1.254545e+00	-3.281250e-01	-1.590613e-01
1.254545e+00	-2.812500e-01	-1.585388e-01
1.254545e+00	-2.343750e-01	-1.582817e-01
1.254545e+00	-1.875000e-01	-1.582208e-01
1.254545e+00	-1.406250e-01	-1.582800e-01
1.254545e+00	-9.375000e-02	-1.583856e-01
1.254545e+00	-4.687500e-02	-1.584763e-01
1.254545e+00	0.000000e+00	-1.585112e-01
1.254545e+00	4.687500e-02	-1.584763e-01
1.254545e+00	9.375000e-02	-1.583856e-01
1.254545e+00	1.406250e-01	-1.582800e-01
1.254545e+00	1.875000e-01	-1.582208e-01
1.254545e+00	2.343750e-01	-1.582817e-01
1.254545e+00	2.812500e-01	-1.585388e-01
1.254545e+00	3.281250e-01	-1.590613e-01
1.254545e+00	3.750000e-01	-1.599037e-01
1.254545e+00	4.218750e-01	-1.611010e-01
1.254545e+00	4.687500e-01	-1.626662e-01
