-1.141198	-1.141198	1.107530	1.107530	-1.141198	-1.141198	1.107530	1.107530	
-1.130678	-1.103299	1.075000	1.099656	-1.152874	-1.175000	1.114159	1.150000	
-1.120880	-1.075645	1.047527	1.092414	-1.159155	-1.198147	1.122331	1.177294	
-1.111728	-1.047861	1.020066	1.083396	-1.165647	-1.224801	1.129507	1.204548	
-1.101811	-1.020042	0.992574	1.074292	-1.171979	-1.251566	1.136365	1.231764	
-1.091495	-0.992220	0.965041	1.065639	-1.178008	-1.278341	1.143419	1.258960	
-1.081215	-0.964377	0.937473	1.056184	-1.183671	-1.305097	1.150108	1.286147	
-1.070393	-0.936557	0.909882	1.046338	-1.188798	-1.331826	1.156384	1.313328	
-1.059443	-0.908750	0.882288	1.036617	-1.193160	-1.358527	1.162202	1.340514	
-1.048039	-0.880953	0.854697	1.026461	-1.196413	-1.360000	1.167418	1.345000	
-1.036397	-0.853194	0.827116	1.015842	0.000000	0.000000	1.167324	0.000000	
-1.024274	-0.825458	0.799552	1.004679	0.000000	0.000000	0.000000	0.000000	
-1.011783	-0.797747	0.772002	0.993087	0.000000	0.000000	0.000000	0.000000	
-0.998760	-0.770053	0.744466	0.980949	0.000000	0.000000	0.000000	0.000000	
-0.985228	-0.742388	0.716946	0.968294	0.000000	0.000000	0.000000	0.000000	
-0.971119	-0.714753	0.689446	0.955112	0.000000	0.000000	0.000000	0.000000	
-0.956544	-0.687141	0.661962	0.941381	0.000000	0.000000	0.000000	0.000000	
-0.941368	-0.659550	0.634497	0.927118	0.000000	0.000000	0.000000	0.000000	
-0.925676	-0.631975	0.607046	0.912250	0.000000	0.000000	0.000000	0.000000	
-0.909461	-0.604413	0.579611	0.896830	0.000000	0.000000	0.000000	0.000000	
-0.892649	-0.576863	0.552191	0.880884	0.000000	0.000000	0.000000	0.000000	
-0.875317	-0.549335	0.524786	0.864382	0.000000	0.000000	0.000000	0.000000	
-0.857540	-0.521819	0.497395	0.847383	0.000000	0.000000	0.000000	0.000000	
-0.839222	-0.494315	0.470017	0.829818	0.000000	0.000000	0.000000	0.000000	
-0.820410	-0.466821	0.442652	0.811759	0.000000	0.000000	0.000000	0.000000	
-0.801144	-0.439333	0.415295	0.793243	0.000000	0.000000	0.000000	0.000000	
-0.781428	-0.411847	0.387944	0.774280	0.000000	0.000000	0.000000	0.000000	
-0.761263	-0.384357	0.360587	0.754881	0.000000	0.000000	0.000000	0.000000	
