0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.261874	-1.256457	-1.250792	-1.244909	-1.238678	-1.231969	-1.224631	-1.216661	-1.207380	-1.196057	-1.185633	-1.171248	-1.141198	-1.041892	-1.000360	-0.969344	-0.943176	-0.919994	-0.898832	-0.879181	-0.860674	-0.843095	-0.826323	-0.810187	-0.794572	-0.779503	-0.764762	-0.750422	-0.736387	-0.722611	-0.709107	-0.695771	-0.682670	-0.669673	-0.656874	-0.644138	-0.631557	-0.619016	-0.606578	-0.594175	-0.581810	-0.569494	-0.557139	-0.544857	-0.532451	-0.520145	-0.507629	-0.495192	-0.482551	-0.469904	-0.457080	-0.444138	-0.431060	-0.417717	-0.404302	-0.390426	-0.376545	-0.361992	-0.347413	-0.332065	-0.316426	-0.300157	-0.283070	-0.265004	-0.246214	-0.225789	-0.203514	-0.178682	-0.150021	-0.113561	-0.056744	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.245238	-1.239132	-1.232669	-1.225748	-1.218401	-1.210308	-1.201161	-1.190877	-1.178393	-1.162943	-1.148685	-1.132469	-1.114131	-1.057456	-1.014471	-0.980344	-0.951875	-0.927175	-0.904871	-0.884365	-0.865241	-0.847161	-0.829924	-0.813474	-0.797558	-0.782190	-0.767302	-0.752705	-0.738548	-0.724575	-0.710964	-0.697474	-0.684276	-0.671156	-0.658281	-0.645432	-0.632803	-0.620146	-0.607665	-0.595161	-0.582759	-0.570353	-0.557965	-0.545605	-0.533167	-0.520797	-0.508247	-0.495797	-0.483081	-0.470423	-0.457531	-0.444579	-0.431439	-0.418088	-0.404616	-0.390733	-0.376821	-0.362241	-0.347642	-0.332261	-0.316615	-0.300315	-0.283210	-0.265117	-0.246311	-0.225863	-0.203566	-0.178726	-0.150045	-0.113573	-0.056745	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.210399	-1.203148	-1.195497	-1.187373	-1.178523	-1.168975	-1.158529	-1.146942	-1.134291	-1.120122	-1.109248	-1.097596	-1.086362	-1.054860	-1.023205	-0.992300	-0.963692	-0.937916	-0.914509	-0.892979	-0.872917	-0.854139	-0.836271	-0.819263	-0.802829	-0.787108	-0.771735	-0.756913	-0.742350	-0.728208	-0.714246	-0.700633	-0.687128	-0.673917	-0.660765	-0.647844	-0.634972	-0.622252	-0.609593	-0.597000	-0.584488	-0.571955	-0.559506	-0.546997	-0.534504	-0.522003	-0.509401	-0.496849	-0.484071	-0.471393	-0.458373	-0.445404	-0.432147	-0.418781	-0.405203	-0.391305	-0.377303	-0.362705	-0.348070	-0.332626	-0.316938	-0.300599	-0.283470	-0.265329	-0.246485	-0.226001	-0.203662	-0.178807	-0.150089	-0.113595	-0.056747	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.162308	-1.154660	-1.146747	-1.138525	-1.129849	-1.120799	-1.111420	-1.101437	-1.091310	-1.080633	-1.072632	-1.064655	-1.056511	-1.036433	-1.015351	-0.993414	-0.970864	-0.948432	-0.926571	-0.905555	-0.885450	-0.866156	-0.847654	-0.830018	-0.813019	-0.796552	-0.780720	-0.765233	-0.750198	-0.735546	-0.721140	-0.707105	-0.693209	-0.679593	-0.666152	-0.652849	-0.639756	-0.626691	-0.613765	-0.600956	-0.588121	-0.575497	-0.562688	-0.550082	-0.537336	-0.524671	-0.511935	-0.499144	-0.486270	-0.473356	-0.460241	-0.447151	-0.433718	-0.420314	-0.406504	-0.392577	-0.378364	-0.363734	-0.348935	-0.333436	-0.317634	-0.301212	-0.283963	-0.265795	-0.246845	-0.226305	-0.203875	-0.178987	-0.150187	-0.113645	-0.056752	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.111257	-1.104225	-1.097080	-1.089836	-1.082329	-1.074630	-1.066886	-1.058939	-1.050736	-1.042553	-1.036461	-1.030264	-1.023954	-1.009346	-0.994053	-0.978088	-0.961641	-0.944559	-0.927191	-0.909718	-0.892153	-0.874610	-0.857350	-0.840351	-0.823612	-0.807243	-0.791215	-0.775539	-0.760242	-0.745225	-0.730430	-0.715937	-0.701737	-0.687670	-0.673812	-0.660161	-0.646653	-0.633218	-0.619978	-0.606798	-0.593656	-0.580654	-0.567635	-0.554647	-0.541719	-0.528736	-0.515701	-0.502781	-0.489566	-0.476480	-0.463161	-0.449820	-0.436255	-0.422564	-0.408604	-0.394527	-0.380070	-0.365388	-0.350315	-0.334745	-0.318722	-0.302201	-0.284756	-0.266548	-0.247424	-0.226794	-0.204216	-0.179276	-0.150346	-0.113724	-0.056760	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.059744	-1.053698	-1.047621	-1.041496	-1.035262	-1.028905	-1.022465	-1.016073	-1.009567	-1.002876	-0.997983	-0.993164	-0.988199	-0.976705	-0.964915	-0.952565	-0.939930	-0.926816	-0.913371	-0.899572	-0.885489	-0.871079	-0.856535	-0.841854	-0.827072	-0.812231	-0.797365	-0.782580	-0.767866	-0.753261	-0.738786	-0.724393	-0.710120	-0.695990	-0.681998	-0.668148	-0.654447	-0.640788	-0.627218	-0.613716	-0.600390	-0.587024	-0.573707	-0.560391	-0.547214	-0.533887	-0.520595	-0.507295	-0.493940	-0.480454	-0.466930	-0.453347	-0.439451	-0.425633	-0.411397	-0.397060	-0.382455	-0.367448	-0.352238	-0.336465	-0.320241	-0.303585	-0.285863	-0.267601	-0.248217	-0.227478	-0.204692	-0.179677	-0.150568	-0.113835	-0.056771	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.007385	-1.002318	-0.997222	-0.992122	-0.986968	-0.981715	-0.976356	-0.971085	-0.965800	-0.960383	-0.956370	-0.952327	-0.948344	-0.939048	-0.929513	-0.919699	-0.909611	-0.899255	-0.888586	-0.877653	-0.866442	-0.854907	-0.843176	-0.831139	-0.818832	-0.806349	-0.793693	-0.780813	-0.767752	-0.754583	-0.741322	-0.727990	-0.714594	-0.701169	-0.687695	-0.674230	-0.660730	-0.647264	-0.633779	-0.620333	-0.606890	-0.593473	-0.580086	-0.566583	-0.553119	-0.539587	-0.526150	-0.512579	-0.498978	-0.485169	-0.471425	-0.457545	-0.443444	-0.429226	-0.414815	-0.400298	-0.385252	-0.370148	-0.354639	-0.338546	-0.322277	-0.305164	-0.287341	-0.268911	-0.249258	-0.228391	-0.205327	-0.180170	-0.150869	-0.113981	-0.056785	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.953180	-0.948931	-0.944731	-0.940499	-0.936207	-0.931836	-0.927433	-0.923055	-0.918684	-0.914264	-0.911004	-0.907731	-0.904344	-0.896718	-0.888938	-0.880893	-0.872668	-0.864304	-0.855644	-0.846839	-0.837772	-0.828472	-0.819011	-0.809212	-0.799219	-0.789047	-0.778525	-0.767830	-0.756949	-0.745750	-0.734350	-0.722777	-0.711030	-0.699059	-0.686863	-0.674545	-0.662062	-0.649484	-0.636741	-0.623929	-0.610954	-0.597930	-0.584748	-0.571525	-0.558160	-0.544739	-0.531210	-0.517584	-0.503902	-0.490051	-0.476215	-0.462029	-0.447796	-0.433274	-0.418664	-0.403892	-0.388655	-0.373268	-0.357396	-0.341254	-0.324571	-0.307168	-0.289274	-0.270393	-0.250623	-0.229326	-0.206152	-0.180676	-0.151269	-0.114170	-0.056803	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.897029	-0.893535	-0.890007	-0.886415	-0.882802	-0.879168	-0.875506	-0.871847	-0.868200	-0.864540	-0.861828	-0.859079	-0.856287	-0.849902	-0.843416	-0.836761	-0.829998	-0.823032	-0.815979	-0.808747	-0.801300	-0.793769	-0.785978	-0.778020	-0.769910	-0.761529	-0.752990	-0.744240	-0.735219	-0.726035	-0.716605	-0.706895	-0.697006	-0.686900	-0.676470	-0.665824	-0.655006	-0.643928	-0.632547	-0.620980	-0.609192	-0.597244	-0.585043	-0.572623	-0.559927	-0.547115	-0.534041	-0.520841	-0.507399	-0.493788	-0.479985	-0.465931	-0.451772	-0.437227	-0.422617	-0.407601	-0.392242	-0.376643	-0.360502	-0.344113	-0.327314	-0.309604	-0.291290	-0.272344	-0.252288	-0.230530	-0.207240	-0.181341	-0.151793	-0.114417	-0.056826	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.838850	-0.835848	-0.832834	-0.829796	-0.826718	-0.823648	-0.820601	-0.817536	-0.814438	-0.811318	-0.809021	-0.806720	-0.804336	-0.798998	-0.793555	-0.788015	-0.782320	-0.776558	-0.770657	-0.764649	-0.758540	-0.752237	-0.745851	-0.739311	-0.732591	-0.725770	-0.718719	-0.711525	-0.704186	-0.696586	-0.688843	-0.680904	-0.672697	-0.664324	-0.655709	-0.646822	-0.637739	-0.628399	-0.618733	-0.608869	-0.598777	-0.588244	-0.577551	-0.566556	-0.555265	-0.543605	-0.531692	-0.519514	-0.507043	-0.494232	-0.481056	-0.467568	-0.453820	-0.439653	-0.425314	-0.410386	-0.395241	-0.379643	-0.363529	-0.347100	-0.329991	-0.312241	-0.293845	-0.274516	-0.253969	-0.232123	-0.208541	-0.182218	-0.152485	-0.114743	-0.056855	0.000000	0.000000	
