1.277264	1.277264	1.285417	1.285417	1.277264	1.277264	1.285417	1.285417	
1.350752	1.266898	1.271782	1.339058	1.248815	1.279748	1.255288	1.289136	
1.423980	1.256165	1.259826	1.391857	1.220010	1.282232	1.225971	1.292855	
1.496382	1.245881	1.248349	1.444453	1.191064	1.284999	1.196274	1.296575	
1.567608	1.235656	1.237378	1.496487	1.162142	1.289301	1.166485	1.300214	
1.637278	1.225174	1.226574	1.547743	1.133142	1.293549	1.136648	1.303800	
1.704684	1.214159	1.215735	1.598163	1.104043	1.297393	1.106699	1.307363	
1.769459	1.202637	1.204632	1.647593	1.074841	1.301238	1.076607	1.310892	
1.831289	1.190661	1.193328	1.695841	1.045502	1.305172	1.046390	1.314441	
1.889882	1.178322	1.181842	1.742765	1.016000	1.309128	1.016000	1.318056	
1.945217	1.165732	1.170161	1.788196	0.000000	1.313115	0.000000	1.321672	
1.996976	1.152882	1.158296	1.832113	0.000000	1.317135	0.000000	1.325308	
2.044660	1.139783	1.146267	1.874487	0.000000	1.321158	0.000000	1.328944	
2.087744	1.126560	1.134057	1.915204	0.000000	1.325195	0.000000	1.332565	
2.125764	1.113332	1.121684	1.954416	0.000000	1.329231	0.000000	1.336184	
2.159233	1.100340	1.109217	1.991793	0.000000	1.333259	0.000000	1.339836	
2.188591	1.087986	1.096755	2.027103	0.000000	1.337285	0.000000	1.343502	
2.214507	1.076866	1.084522	2.060212	0.000000	1.341326	0.000000	1.347134	
2.236508	1.067557	1.072913	2.090900	0.000000	1.345387	0.000000	1.350735	
2.253244	1.060470	1.062402	2.118993	0.000000	1.349454	0.000000	1.354351	
2.263012	1.056041	1.053409	2.144556	0.000000	0.000000	0.000000	0.000000	
2.264074	1.054574	1.046486	2.167718	0.000000	0.000000	0.000000	0.000000	
2.255842	1.056095	1.041829	2.188937	0.000000	0.000000	0.000000	0.000000	
2.240216	1.060632	1.039485	2.208349	0.000000	0.000000	0.000000	0.000000	
2.218764	1.068116	1.039688	2.226009	0.000000	0.000000	0.000000	0.000000	
2.192992	1.078217	1.042152	2.241516	0.000000	0.000000	0.000000	0.000000	
2.163418	1.090226	1.046701	2.254347	0.000000	0.000000	0.000000	0.000000	
2.129800	1.103541	1.053430	2.263747	0.000000	0.000000	0.000000	0.000000	
2.091289	1.117568	1.061889	2.269419	0.000000	0.000000	0.000000	0.000000	
2.047679	1.131905	1.071699	2.270431	0.000000	0.000000	0.000000	0.000000	
