0.306179	0.273743	0.207456	0.127999	0.077448	0.087597	0.102474	0.113861	0.122860	0.129582	0.133657	0.135787	0.136483	0.136124	0.134995	0.133321	0.131281	0.129018	0.126645	0.124251	0.121905	0.119659	0.117554	0.115619	0.113879	0.112356	0.111070	0.110043	0.109297	0.108856	0.108742	0.108975	0.109570	0.110536	0.111874	0.113575	0.115622	0.117990	0.120647	0.123555	0.126675	0.129965	0.133382	0.136885	0.140435	0.143995	0.147530	0.151004	0.154383	0.157635	0.160724	0.163613	0.166267	0.168645	0.170707	0.172415	0.173728	0.174614	0.175043	0.174993	0.174453	0.173420	0.171903	0.169925	0.167517	0.164724	0.161600	0.158209	0.154625	0.150924	0.147188	0.143496	0.139925	0.136543	0.133411	0.130576	0.128071	0.125920	0.124131	0.122706	0.121635	0.120904	0.120491	0.120375	0.120530	0.120931	0.121553	0.122372	0.123365	0.124511	0.125789	0.127180	0.128666	0.130230	0.131854	0.133520	0.135210	0.136905	0.138584	0.140223	0.141797	0.143277	0.144635	0.145838	0.146856	0.147657	0.148213	0.148499	0.148494	0.148178	0.147536	0.146556	0.145230	0.143559	0.141544	0.139196	0.136532	0.133570	0.130337	0.126859	0.123167	0.119295	0.115279	0.111159	0.106977	0.102774	0.098591	0.094467	0.090451	
0.313612	0.263843	0.170312	0.069248	0.026622	0.049734	0.071500	0.087467	0.099773	0.108976	0.115531	0.119898	0.122508	0.123736	0.123889	0.123221	0.121938	0.120206	0.118160	0.115911	0.113546	0.111139	0.108751	0.106432	0.104230	0.102188	0.100349	0.098755	0.097449	0.096471	0.095862	0.095654	0.095875	0.096540	0.097655	0.099211	0.101189	0.103556	0.106275	0.109298	0.112576	0.116058	0.119694	0.123434	0.127233	0.131045	0.134831	0.138552	0.142172	0.145655	0.148968	0.152079	0.154954	0.157562	0.159872	0.161856	0.163486	0.164739	0.165597	0.166048	0.166085	0.165711	0.164936	0.163778	0.162265	0.160432	0.158322	0.155984	0.153473	0.150848	0.148170	0.145498	0.142891	0.140401	0.138077	0.135957	0.134075	0.132453	0.131106	0.130042	0.129263	0.128763	0.128536	0.128568	0.128846	0.129354	0.130077	0.130997	0.132100	0.133369	0.134790	0.136348	0.138029	0.139818	0.141700	0.143661	0.145683	0.147747	0.149830	0.151907	0.153946	0.155913	0.157767	0.159461	0.160949	0.162186	0.163129	0.163747	0.164012	0.163899	0.163383	0.162443	0.161067	0.159245	0.156980	0.154284	0.151180	0.147696	0.143864	0.139721	0.135299	0.130639	0.125789	0.120801	0.115732	0.110644	0.105598	0.100646	0.095754	
0.308695	0.256633	0.157365	0.066070	0.048680	0.059781	0.071996	0.083582	0.093479	0.101422	0.107450	0.111734	0.114499	0.115979	0.116395	0.115949	0.114816	0.113146	0.111067	0.108688	0.106100	0.103384	0.100609	0.097838	0.095130	0.092545	0.090139	0.087973	0.086106	0.084599	0.083510	0.082888	0.082773	0.083192	0.084151	0.085642	0.087638	0.090096	0.092966	0.096188	0.099700	0.103441	0.107351	0.111374	0.115456	0.119551	0.123615	0.127607	0.131492	0.135233	0.138802	0.142166	0.145300	0.148176	0.150771	0.153063	0.155032	0.156665	0.157948	0.158875	0.159444	0.159660	0.159533	0.159080	0.158323	0.157292	0.156020	0.154547	0.152916	0.151173	0.149363	0.147534	0.145732	0.143999	0.142375	0.140892	0.139580	0.138463	0.137557	0.136875	0.136423	0.136205	0.136220	0.136465	0.136933	0.137617	0.138508	0.139599	0.140878	0.142338	0.143970	0.145763	0.147710	0.149801	0.152026	0.154375	0.156835	0.159389	0.162019	0.164697	0.167391	0.170057	0.172639	0.175069	0.177270	0.179160	0.180669	0.181767	0.182456	0.182690	0.182423	0.181629	0.180272	0.178325	0.175786	0.172672	0.169020	0.164879	0.160307	0.155355	0.150040	0.144368	0.138445	0.132319	0.126054	0.119761	0.113550	0.107498	0.101515	
0.309326	0.254441	0.153072	0.067914	0.075963	0.081281	0.086036	0.092039	0.097837	0.102874	0.106881	0.109774	0.111580	0.112387	0.112309	0.111470	0.109992	0.107987	0.105561	0.102804	0.099801	0.096626	0.093348	0.090033	0.086746	0.083552	0.080522	0.077729	0.075252	0.073170	0.071566	0.070512	0.070068	0.070272	0.071138	0.072650	0.074767	0.077429	0.080564	0.084092	0.087935	0.092018	0.096271	0.100631	0.105042	0.109454	0.113822	0.118107	0.122273	0.126290	0.130128	0.133761	0.137166	0.140323	0.143211	0.145816	0.148123	0.150122	0.151806	0.153173	0.154222	0.154961	0.155398	0.155550	0.155436	0.155081	0.154511	0.153760	0.152860	0.151850	0.150766	0.149647	0.148528	0.147445	0.146432	0.145516	0.144726	0.144083	0.143604	0.143306	0.143198	0.143288	0.143581	0.144079	0.144783	0.145692	0.146803	0.148116	0.149626	0.151331	0.153229	0.155318	0.157595	0.160058	0.162706	0.165536	0.168543	0.171721	0.175059	0.178540	0.182134	0.185798	0.189466	0.193039	0.196379	0.199307	0.201624	0.203180	0.204078	0.204577	0.204676	0.204262	0.203087	0.200975	0.198103	0.194454	0.189970	0.184924	0.179374	0.173392	0.167408	0.161120	0.154239	0.146589	0.138542	0.130460	0.122591	0.115041	0.107729	
0.311933	0.258299	0.162290	0.095844	0.102565	0.102256	0.102926	0.105021	0.107337	0.109464	0.111121	0.112150	0.112482	0.112115	0.111085	0.109451	0.107284	0.104658	0.101648	0.098324	0.094751	0.090994	0.087113	0.083168	0.079223	0.075345	0.071609	0.068100	0.064915	0.062160	0.059949	0.058393	0.057585	0.057591	0.058429	0.060072	0.062451	0.065468	0.069016	0.072985	0.077274	0.081793	0.086463	0.091216	0.095995	0.100751	0.105441	0.110029	0.114484	0.118777	0.122884	0.126784	0.130457	0.133887	0.137059	0.139962	0.142587	0.144926	0.146977	0.148739	0.150215	0.151412	0.152339	0.153011	0.153445	0.153661	0.153683	0.153539	0.153255	0.152862	0.152392	0.151874	0.151341	0.150821	0.150344	0.149935	0.149618	0.149414	0.149341	0.149417	0.149653	0.150060	0.150647	0.151422	0.152388	0.153552	0.154917	0.156486	0.158263	0.160252	0.162456	0.164883	0.167537	0.170426	0.173560	0.176946	0.180596	0.184520	0.188727	0.193222	0.198004	0.203055	0.208334	0.213746	0.219107	0.224076	0.228030	0.230135	0.230747	0.233061	0.236091	0.236985	0.236201	0.234760	0.231399	0.226734	0.221931	0.215474	0.207906	0.200435	0.192131	0.185715	0.176586	0.165427	0.153988	0.142986	0.132691	0.123121	0.114317	
0.309157	0.259036	0.169941	0.117108	0.120950	0.122188	0.120291	0.119597	0.119208	0.118841	0.118287	0.117404	0.116106	0.114354	0.112142	0.109490	0.106431	0.103007	0.099264	0.095248	0.091008	0.086589	0.082039	0.077408	0.072747	0.068118	0.063594	0.059262	0.055233	0.051643	0.048652	0.046438	0.045170	0.044968	0.045869	0.047814	0.050668	0.054260	0.058418	0.062991	0.067851	0.072896	0.078044	0.083229	0.088397	0.093505	0.098517	0.103401	0.108132	0.112687	0.117046	0.121193	0.125113	0.128794	0.132226	0.135400	0.138310	0.140955	0.143331	0.145441	0.147289	0.148882	0.150231	0.151347	0.152247	0.152949	0.153472	0.153840	0.154077	0.154207	0.154258	0.154256	0.154226	0.154195	0.154188	0.154228	0.154337	0.154535	0.154841	0.155271	0.155839	0.156559	0.157442	0.158499	0.159739	0.161170	0.162802	0.164644	0.166704	0.168994	0.171523	0.174307	0.177360	0.180700	0.184349	0.188331	0.192677	0.197420	0.202602	0.208271	0.214480	0.221292	0.228771	0.236975	0.245926	0.255510	0.265214	0.272129	0.282852	0.298276	0.308214	0.311199	0.313038	0.312127	0.309225	0.306832	0.301693	0.293659	0.284519	0.273105	0.257981	0.235981	0.209998	0.189692	0.172131	0.156788	0.143282	0.131258	0.121069	
0.311500	0.260655	0.174731	0.127892	0.143061	0.141965	0.138018	0.135140	0.132509	0.129970	0.127390	0.124666	0.121724	0.118521	0.115034	0.111260	0.107208	0.102895	0.098345	0.093583	0.088636	0.083532	0.078302	0.072977	0.067594	0.062195	0.056837	0.051594	0.046571	0.041919	0.037854	0.034664	0.032688	0.032216	0.033345	0.035917	0.039616	0.044106	0.049117	0.054456	0.059987	0.065612	0.071257	0.076871	0.082411	0.087845	0.093146	0.098292	0.103264	0.108044	0.112619	0.116978	0.121110	0.125006	0.128660	0.132067	0.135225	0.138131	0.140786	0.143194	0.145360	0.147292	0.148998	0.150491	0.151785	0.152896	0.153843	0.154644	0.155321	0.155895	0.156389	0.156827	0.157230	0.157623	0.158026	0.158462	0.158951	0.159512	0.160163	0.160920	0.161800	0.162817	0.163984	0.165314	0.166821	0.168515	0.170412	0.172522	0.174862	0.177446	0.180294	0.183426	0.186865	0.190642	0.194789	0.199349	0.204372	0.209919	0.216066	0.222912	0.230581	0.239242	0.249128	0.260578	0.274125	0.290676	0.313853	0.340586	0.355548	0.357656	0.357630	0.355714	0.354406	0.353100	0.349970	0.343758	0.335945	0.329190	0.322186	0.310071	0.294001	0.275309	0.246955	0.214262	0.189924	0.169950	0.153102	0.138622	0.127574	
0.322776	0.276090	0.199846	0.162298	0.168710	0.162501	0.156753	0.151846	0.147133	0.142554	0.138036	0.133514	0.128937	0.124265	0.119472	0.114541	0.109464	0.104240	0.098872	0.093368	0.087736	0.081986	0.076129	0.070178	0.064147	0.058056	0.051928	0.045801	0.039734	0.033832	0.028287	0.023479	0.020104	0.019116	0.020920	0.024885	0.030074	0.035853	0.041892	0.048049	0.054236	0.060389	0.066464	0.072427	0.078259	0.083943	0.089463	0.094804	0.099953	0.104899	0.109635	0.114153	0.118446	0.122510	0.126340	0.129933	0.133290	0.136410	0.139296	0.141950	0.144380	0.146593	0.148597	0.150404	0.152027	0.153481	0.154782	0.155946	0.156993	0.157941	0.158811	0.159622	0.160396	0.161152	0.161911	0.162692	0.163515	0.164396	0.165355	0.166407	0.167570	0.168857	0.170285	0.171869	0.173622	0.175560	0.177700	0.180057	0.182651	0.185503	0.188634	0.192074	0.195853	0.200008	0.204585	0.209638	0.215234	0.221455	0.228405	0.236218	0.245067	0.255188	0.266904	0.280680	0.297215	0.317595	0.343304	0.383359	0.394568	0.365802	0.341012	0.325095	0.312033	0.296914	0.279383	0.265956	0.256496	0.249003	0.241486	0.236408	0.237264	0.250577	0.259960	0.232946	0.203267	0.180193	0.160787	0.144334	0.133210	
0.328796	0.288471	0.222554	0.191648	0.190263	0.185087	0.177322	0.170208	0.163318	0.156633	0.150132	0.143783	0.137549	0.131396	0.125290	0.119203	0.113114	0.107003	0.100859	0.094669	0.088428	0.082129	0.075768	0.069341	0.062847	0.056280	0.049640	0.042921	0.036122	0.029240	0.022281	0.015287	0.008559	0.005208	0.010397	0.017476	0.024611	0.031327	0.038025	0.044703	0.051302	0.057768	0.064078	0.070204	0.076173	0.081978	0.087606	0.093044	0.098280	0.103311	0.108133	0.112743	0.117135	0.121308	0.125258	0.128985	0.132489	0.135772	0.138835	0.141684	0.144323	0.146761	0.149006	0.151069	0.152962	0.154697	0.156289	0.157753	0.159107	0.160367	0.161551	0.162677	0.163763	0.164827	0.165889	0.166966	0.168075	0.169234	0.170460	0.171770	0.173180	0.174705	0.176362	0.178166	0.180134	0.182283	0.184630	0.187196	0.190001	0.193069	0.196428	0.200107	0.204145	0.208582	0.213472	0.218874	0.224865	0.231536	0.239002	0.247406	0.256930	0.267808	0.280339	0.294909	0.312001	0.332182	0.356023	0.385394	0.413568	0.398298	0.352534	0.316013	0.280549	0.244884	0.213577	0.189026	0.167766	0.148174	0.135590	0.139078	0.158667	0.190355	0.234126	0.242545	0.211997	0.186965	0.165898	0.147982	0.137363	
0.337123	0.298244	0.238554	0.210762	0.218564	0.210902	0.200583	0.190830	0.181393	0.172336	0.163673	0.155387	0.147439	0.139783	0.132371	0.125158	0.118102	0.111167	0.104324	0.097546	0.090813	0.084108	0.077417	0.070728	0.064034	0.057326	0.050603	0.043864	0.037119	0.030395	0.023769	0.017463	0.012452	0.009407	0.011545	0.017646	0.024906	0.032084	0.038778	0.045546	0.052196	0.058600	0.064477	0.070403	0.076296	0.082077	0.087688	0.093108	0.098310	0.103323	0.108145	0.112770	0.117190	0.121406	0.125416	0.129219	0.132816	0.136207	0.139395	0.142384	0.145180	0.147790	0.150221	0.152483	0.154588	0.156546	0.158373	0.160080	0.161683	0.163198	0.164639	0.166023	0.167368	0.168688	0.170002	0.171325	0.172675	0.174067	0.175518	0.177044	0.178660	0.180383	0.182229	0.184214	0.186356	0.188671	0.191179	0.193901	0.196859	0.200078	0.203587	0.207418	0.211609	0.216204	0.221257	0.226828	0.232992	0.239840	0.247480	0.256045	0.265698	0.276634	0.289090	0.303345	0.319714	0.338530	0.360110	0.384651	0.416514	0.428157	0.391226	0.334590	0.284853	0.242454	0.202513	0.162248	0.117876	0.077395	0.050465	0.052743	0.085001	0.133132	0.188800	0.229310	0.221094	0.191729	0.169084	0.149800	0.139684	
0.364812	0.334640	0.286670	0.261738	0.256180	0.241613	0.227629	0.214249	0.201554	0.189651	0.178538	0.168158	0.158430	0.149266	0.140581	0.132300	0.124355	0.116689	0.109253	0.102009	0.094925	0.087975	0.081142	0.074414	0.067788	0.061269	0.054874	0.048641	0.042634	0.036970	0.031848	0.027600	0.024881	0.022505	0.021577	0.023867	0.028464	0.034615	0.040994	0.047485	0.054065	0.060859	0.067259	0.073115	0.079020	0.084772	0.090237	0.095117	0.100050	0.104931	0.109675	0.114247	0.118614	0.122803	0.126812	0.130636	0.134269	0.137714	0.140974	0.144052	0.146951	0.149679	0.152242	0.154650	0.156913	0.159042	0.161048	0.162944	0.164742	0.166458	0.168104	0.169695	0.171246	0.172773	0.174289	0.175812	0.177355	0.178934	0.180565	0.182263	0.184042	0.185919	0.187910	0.190030	0.192297	0.194727	0.197341	0.200157	0.203200	0.206493	0.210065	0.213947	0.218174	0.222790	0.227843	0.233390	0.239498	0.246246	0.253729	0.262058	0.271365	0.281804	0.293555	0.306824	0.321842	0.338861	0.358150	0.379987	0.405066	0.436445	0.425589	0.369026	0.317334	0.270936	0.227014	0.182650	0.139089	0.098761	0.062152	0.039605	0.057840	0.099427	0.145086	0.198261	0.220643	0.197867	0.171282	0.150245	0.139937	
