1.446900e+00 -1.235883e+00
1.440315e+00 -1.232488e+00
1.433394e+00 -1.228922e+00
1.426181e+00 -1.225205e+00
1.418701e+00 -1.221344e+00
1.410910e+00 -1.217309e+00
1.402487e+00 -1.212922e+00
1.393456e+00 -1.208173e+00
1.383629e+00 -1.202929e+00
1.372982e+00 -1.197114e+00
1.362712e+00 -1.191327e+00
1.350989e+00 -1.184406e+00
1.336811e+00 -1.175502e+00
1.319570e+00 -1.164319e+00
1.277264e+00 -1.141198e+00
1.246251e+00 -1.193371e+00
1.235780e+00 -1.216576e+00
1.228184e+00 -1.235180e+00
1.221681e+00 -1.251409e+00
1.216051e+00 -1.265409e+00
1.445619e+00 -1.238847e+00
1.439047e+00 -1.235587e+00
1.432094e+00 -1.232154e+00
1.424857e+00 -1.228595e+00
1.417173e+00 -1.224831e+00
1.409315e+00 -1.220992e+00
1.400894e+00 -1.216887e+00
1.391809e+00 -1.212464e+00
1.381960e+00 -1.207666e+00
1.370985e+00 -1.202308e+00
1.360384e+00 -1.197103e+00
1.348542e+00 -1.191220e+00
1.334381e+00 -1.183988e+00
1.315564e+00 -1.173567e+00
1.282508e+00 -1.166286e+00
1.258013e+00 -1.201389e+00
1.246341e+00 -1.223440e+00
1.237605e+00 -1.240646e+00
1.230056e+00 -1.255985e+00
1.223535e+00 -1.269558e+00
1.444457e+00 -1.241602e+00
1.437874e+00 -1.238455e+00
1.430922e+00 -1.235158e+00
1.423688e+00 -1.231756e+00
1.415977e+00 -1.228161e+00
1.407870e+00 -1.224417e+00
1.399469e+00 -1.220576e+00
1.390351e+00 -1.216457e+00
1.380475e+00 -1.212059e+00
1.369551e+00 -1.207287e+00
1.358675e+00 -1.202654e+00
1.346487e+00 -1.197669e+00
1.332426e+00 -1.192344e+00
1.314265e+00 -1.186874e+00
1.290257e+00 -1.190643e+00
1.264024e+00 -1.206234e+00
1.250723e+00 -1.226545e+00
1.241185e+00 -1.243211e+00
1.233267e+00 -1.257953e+00
1.226388e+00 -1.271333e+00
1.441934e+00 -1.247827e+00
1.435330e+00 -1.244929e+00
1.428396e+00 -1.241937e+00
1.421142e+00 -1.238865e+00
1.413498e+00 -1.235696e+00
1.405346e+00 -1.232400e+00
1.396731e+00 -1.229023e+00
1.387344e+00 -1.225487e+00
1.377426e+00 -1.221945e+00
1.366619e+00 -1.218371e+00
1.356081e+00 -1.215240e+00
1.344255e+00 -1.212339e+00
1.330637e+00 -1.210215e+00
1.315266e+00 -1.210349e+00
1.298675e+00 -1.214847e+00
1.277761e+00 -1.223494e+00
1.262638e+00 -1.236948e+00
1.251121e+00 -1.251219e+00
1.242240e+00 -1.264235e+00
1.234467e+00 -1.276802e+00
1.438677e+00 -1.257609e+00
1.431909e+00 -1.255030e+00
1.424911e+00 -1.252446e+00
1.417529e+00 -1.249820e+00
1.409968e+00 -1.247246e+00
1.401933e+00 -1.244653e+00
1.393431e+00 -1.242089e+00
1.384439e+00 -1.239611e+00
1.374611e+00 -1.237232e+00
1.364029e+00 -1.235137e+00
1.353968e+00 -1.233669e+00
1.343139e+00 -1.232859e+00
1.331545e+00 -1.233143e+00
1.319449e+00 -1.235067e+00
1.306930e+00 -1.239111e+00
1.290848e+00 -1.244898e+00
1.276428e+00 -1.253761e+00
1.264715e+00 -1.264049e+00
1.254577e+00 -1.275134e+00
1.246345e+00 -1.285624e+00
1.435615e+00 -1.267771e+00
1.428759e+00 -1.266396e+00
1.421691e+00 -1.265064e+00
1.414332e+00 -1.263775e+00
1.406673e+00 -1.262551e+00
1.398726e+00 -1.261418e+00
1.390364e+00 -1.260394e+00
1.381673e+00 -1.259532e+00
1.372547e+00 -1.258882e+00
1.362912e+00 -1.258518e+00
1.354076e+00 -1.258496e+00
1.344927e+00 -1.258853e+00
1.335338e+00 -1.259706e+00
1.325526e+00 -1.261145e+00
1.315348e+00 -1.263319e+00
1.301686e+00 -1.266236e+00
1.287788e+00 -1.270542e+00
1.274400e+00 -1.276075e+00
1.262193e+00 -1.282328e+00
1.250642e+00 -1.289240e+00
1.431153e+00 -1.286740e+00
1.424608e+00 -1.285986e+00
1.417785e+00 -1.285279e+00
1.410846e+00 -1.284647e+00
1.403624e+00 -1.284091e+00
1.396241e+00 -1.283635e+00
1.388576e+00 -1.283294e+00
1.380679e+00 -1.283094e+00
1.372543e+00 -1.283065e+00
1.364084e+00 -1.283242e+00
1.356472e+00 -1.283583e+00
1.348596e+00 -1.284148e+00
1.340548e+00 -1.284964e+00
1.332358e+00 -1.286058e+00
1.323849e+00 -1.287498e+00
1.312294e+00 -1.289454e+00
1.300442e+00 -1.292059e+00
1.288493e+00 -1.295333e+00
1.276534e+00 -1.299272e+00
1.265093e+00 -1.303663e+00
1.427586e+00 -1.309203e+00
1.421443e+00 -1.308893e+00
1.415159e+00 -1.308630e+00
1.408762e+00 -1.308420e+00
1.402193e+00 -1.308270e+00
1.395506e+00 -1.308187e+00
1.388634e+00 -1.308180e+00
1.381624e+00 -1.308259e+00
1.374432e+00 -1.308437e+00
1.367055e+00 -1.308726e+00
1.360435e+00 -1.309076e+00
1.353624e+00 -1.309536e+00
1.346731e+00 -1.310110e+00
1.339620e+00 -1.310820e+00
1.332365e+00 -1.311672e+00
1.322391e+00 -1.312844e+00
1.312080e+00 -1.314313e+00
1.301544e+00 -1.316093e+00
1.290772e+00 -1.318208e+00
1.279694e+00 -1.320692e+00
1.425408e+00 -1.334009e+00
1.419781e+00 -1.333938e+00
1.414100e+00 -1.333891e+00
1.408317e+00 -1.333869e+00
1.402415e+00 -1.333875e+00
1.396460e+00 -1.333910e+00
1.390313e+00 -1.333978e+00
1.384150e+00 -1.334081e+00
1.377744e+00 -1.334225e+00
1.371332e+00 -1.334409e+00
1.365438e+00 -1.334612e+00
1.359542e+00 -1.334851e+00
1.353439e+00 -1.335136e+00
1.347276e+00 -1.335464e+00
1.340875e+00 -1.335848e+00
1.332196e+00 -1.336370e+00
1.323083e+00 -1.337004e+00
1.313712e+00 -1.337751e+00
1.304056e+00 -1.338620e+00
1.293931e+00 -1.339640e+00
1.424667e+00 -1.360000e+00
1.419593e+00 -1.360000e+00
1.414484e+00 -1.360000e+00
1.409311e+00 -1.360000e+00
1.404013e+00 -1.360000e+00
1.398696e+00 -1.360000e+00
1.393235e+00 -1.360000e+00
1.387718e+00 -1.360000e+00
1.382098e+00 -1.360000e+00
1.376332e+00 -1.360000e+00
1.371213e+00 -1.360000e+00
1.365909e+00 -1.360000e+00
1.360565e+00 -1.360000e+00
1.355084e+00 -1.360000e+00
1.349454e+00 -1.360000e+00
1.341702e+00 -1.360000e+00
1.333665e+00 -1.360000e+00
1.325252e+00 -1.360000e+00
1.316567e+00 -1.360000e+00
1.307426e+00 -1.360000e+00
