ZONE T="ZONE1", I=	10, J=	59, F=POINT
1.354351	1.345000
1.360535	1.345000
1.366624	1.345000
1.372650	1.345000
1.378504	1.345000
1.384347	1.345000
1.389998	1.345000
1.395635	1.345000
1.401158	1.345000
1.406608	1.345000
1.346734	1.318602
1.353688	1.318253
1.360616	1.317943
1.367383	1.317676
1.374051	1.317449
1.380579	1.317260
1.387023	1.317104
1.393327	1.316982
1.399574	1.316889
1.405669	1.316826
1.339021	1.292232
1.347067	1.291436
1.354963	1.290763
1.362699	1.290207
1.370321	1.289754
1.377743	1.289404
1.385087	1.289142
1.392207	1.288967
1.399264	1.288867
1.406113	1.288838
1.331359	1.265847
1.340712	1.264508
1.349901	1.263432
1.358933	1.262597
1.367706	1.261992
1.376266	1.261587
1.384643	1.261360
1.392749	1.261294
1.400682	1.261368
1.408387	1.261566
1.323692	1.239463
1.334917	1.237432
1.345920	1.235945
1.356556	1.234955
1.366829	1.234393
1.376753	1.234192
1.386332	1.234295
1.395506	1.234650
1.404285	1.235207
1.412785	1.235934
1.316048	1.213073
1.329954	1.209337
1.343517	1.206981
1.356520	1.205944
1.368761	1.205965
1.380190	1.206758
1.390855	1.208088
1.400844	1.209789
1.410209	1.211738
1.418932	1.213829
1.308539	1.186644
1.327019	1.182710
1.344336	1.181053
1.359850	1.181498
1.373633	1.183231
1.385940	1.185648
1.397048	1.188401
1.407176	1.191304
1.416540	1.194269
1.425311	1.197256
1.301011	1.160221
1.327741	1.158237
1.348848	1.159505
1.365756	1.162725
1.379837	1.166609
1.391993	1.170617
1.402838	1.174579
1.412974	1.178536
1.422288	1.182350
1.430904	1.186008
1.293269	1.133859
1.331454	1.142973
1.352817	1.148559
1.369726	1.154007
1.383650	1.159185
1.395631	1.164043
1.406253	1.168590
1.415938	1.172892
1.425064	1.177053
1.433596	1.181025
1.285417	1.107530
1.334608	1.135850
1.355071	1.144793
1.371058	1.151297
1.384848	1.157008
1.396748	1.162148
1.407291	1.166869
1.416910	1.171299
1.425875	1.175513
1.434402	1.179587
1.406030	1.071737
1.409727	1.083122
1.414613	1.093541
1.420417	1.103026
1.426980	1.111860
1.433643	1.119577
1.440388	1.126576
1.447281	1.133144
1.453993	1.139118
1.460492	1.144593
1.490724	1.041836
1.493041	1.048025
1.495664	1.054332
1.498537	1.060597
1.501581	1.066655
1.504766	1.072489
1.508137	1.078224
1.511721	1.083913
1.515406	1.089399
1.519135	1.094636
1.566527	1.010066
1.568540	1.014648
1.570614	1.019147
1.572731	1.023536
1.574986	1.028015
1.577344	1.032506
1.579760	1.036925
1.582234	1.041271
1.584741	1.045514
1.587292	1.049677
1.638514	0.974762
1.640333	0.978319
1.642210	0.981894
1.644120	0.985436
1.646064	0.988947
1.648040	0.992426
1.650040	0.995862
1.652067	0.999263
1.654158	1.002691
1.656313	1.006144
1.707752	0.935417
1.709457	0.938265
1.711180	0.941099
1.712922	0.943917
1.714682	0.946720
1.716470	0.949519
1.718295	0.952330
1.720158	0.955154
1.722040	0.957960
1.723940	0.960750
1.773859	0.891607
1.775460	0.893918
1.777073	0.896221
1.778704	0.898523
1.780361	0.900834
1.782072	0.903193
1.783789	0.905531
1.785501	0.907835
1.787227	0.910129
1.788966	0.912414
1.836802	0.843574
1.838328	0.845482
1.839863	0.847386
1.841407	0.849288
1.842985	0.851215
1.844590	0.853160
1.846204	0.855100
1.847827	0.857034
1.849458	0.858961
1.851076	0.860855
1.896340	0.791676
1.897816	0.793307
1.899300	0.794936
1.900790	0.796563
1.902286	0.798187
1.903772	0.799788
1.905291	0.801415
1.906819	0.803041
1.908355	0.804664
1.909897	0.806284
1.952644	0.736419
1.954076	0.737824
1.955513	0.739228
1.956939	0.740615
1.958371	0.742000
1.959808	0.743383
1.961249	0.744763
1.962696	0.746142
1.964148	0.747518
1.965605	0.748893
2.005338	0.677717
2.006737	0.678919
2.008141	0.680121
2.009540	0.681315
2.010940	0.682505
2.012345	0.683694
2.013753	0.684882
2.015165	0.686070
2.016582	0.687256
2.018003	0.688441
2.053741	0.615419
2.055112	0.616431
2.056487	0.617444
2.057865	0.618455
2.059247	0.619466
2.060634	0.620477
2.062019	0.621485
2.063403	0.622488
2.064791	0.623490
2.066181	0.624491
2.097298	0.549683
2.098645	0.550531
2.099996	0.551378
2.101350	0.552224
2.102700	0.553066
2.104054	0.553907
2.105410	0.554747
2.106769	0.555585
2.108132	0.556423
2.109498	0.557260
2.135659	0.480806
2.136973	0.481497
2.138290	0.482187
2.139609	0.482877
2.140931	0.483566
2.142248	0.484250
2.143569	0.484934
2.144891	0.485617
2.146215	0.486298
2.147542	0.486978
2.169070	0.409501
2.170347	0.410067
2.171625	0.410632
2.172904	0.411195
2.174184	0.411757
2.175466	0.412318
2.176750	0.412879
2.178034	0.413438
2.179321	0.413997
2.180609	0.414555
2.198483	0.336591
2.199724	0.337070
2.200967	0.337549
2.202210	0.338026
2.203455	0.338503
2.204701	0.338980
2.205947	0.339456
2.207195	0.339931
2.208442	0.340404
2.209689	0.340877
2.224250	0.262330
2.225488	0.262740
2.226726	0.263149
2.227965	0.263558
2.229204	0.263967
2.230444	0.264375
2.231684	0.264784
2.232925	0.265192
2.234167	0.265600
2.235410	0.266008
2.245843	0.186688
2.247108	0.187022
2.248378	0.187357
2.249648	0.187692
2.250918	0.188027
2.252190	0.188363
2.253462	0.188699
2.254734	0.189035
2.256006	0.189372
2.257278	0.189709
2.261700	0.109509
2.263016	0.109739
2.264333	0.109969
2.265652	0.110200
2.266972	0.110432
2.268291	0.110665
2.269610	0.110898
2.270929	0.111131
2.272249	0.111366
2.273569	0.111601
2.269992	0.031053
2.271331	0.031147
2.272671	0.031241
2.274017	0.031336
2.275372	0.031431
2.276726	0.031526
2.278083	0.031622
2.279443	0.031718
2.280802	0.031814
2.282161	0.031910
2.269068	-0.047934
2.270407	-0.048003
2.271746	-0.048072
2.273085	-0.048141
2.274435	-0.048211
2.275789	-0.048281
2.277143	-0.048351
2.278500	-0.048422
2.279859	-0.048494
2.281217	-0.048565
2.259165	-0.126225
2.260463	-0.126430
