1.110325e+00 -1.015659e+00
1.116807e+00 -1.020768e+00
1.123585e+00 -1.026101e+00
1.130551e+00 -1.031573e+00
1.137917e+00 -1.037354e+00
1.145722e+00 -1.043470e+00
1.154089e+00 -1.050025e+00
1.162840e+00 -1.056895e+00
1.172302e+00 -1.064369e+00
1.182798e+00 -1.072749e+00
1.192835e+00 -1.080888e+00
1.204119e+00 -1.090203e+00
1.217669e+00 -1.101434e+00
1.234985e+00 -1.115012e+00
1.277264e+00 -1.141198e+00
1.246251e+00 -1.193371e+00
1.235780e+00 -1.216576e+00
1.228184e+00 -1.235180e+00
1.221681e+00 -1.251409e+00
1.216051e+00 -1.265409e+00
1.109064e+00 -1.017533e+00
1.115509e+00 -1.022752e+00
1.122163e+00 -1.028145e+00
1.129076e+00 -1.033752e+00
1.136371e+00 -1.039681e+00
1.144108e+00 -1.045984e+00
1.152300e+00 -1.052690e+00
1.160907e+00 -1.059798e+00
1.170244e+00 -1.067619e+00
1.180479e+00 -1.076408e+00
1.190103e+00 -1.084981e+00
1.200898e+00 -1.095193e+00
1.212929e+00 -1.107682e+00
1.227465e+00 -1.124853e+00
1.248815e+00 -1.149753e+00
1.238251e+00 -1.189699e+00
1.231512e+00 -1.214510e+00
1.225296e+00 -1.233671e+00
1.219330e+00 -1.250302e+00
1.214023e+00 -1.264339e+00
1.105843e+00 -1.022146e+00
1.112096e+00 -1.027561e+00
1.118525e+00 -1.033162e+00
1.125283e+00 -1.039093e+00
1.132376e+00 -1.045370e+00
1.139855e+00 -1.052066e+00
1.147609e+00 -1.059124e+00
1.155893e+00 -1.066838e+00
1.164793e+00 -1.075412e+00
1.174049e+00 -1.084800e+00
1.182898e+00 -1.094428e+00
1.192187e+00 -1.105734e+00
1.201670e+00 -1.119544e+00
1.210780e+00 -1.136546e+00
1.220010e+00 -1.156940e+00
1.221159e+00 -1.185897e+00
1.219317e+00 -1.209891e+00
1.215463e+00 -1.229613e+00
1.210984e+00 -1.246266e+00
1.206480e+00 -1.260916e+00
1.099235e+00 -1.030574e+00
1.105099e+00 -1.036328e+00
1.111216e+00 -1.042420e+00
1.117586e+00 -1.048869e+00
1.124121e+00 -1.055628e+00
1.130907e+00 -1.062835e+00
1.138050e+00 -1.070680e+00
1.145415e+00 -1.079133e+00
1.153007e+00 -1.088390e+00
1.160906e+00 -1.098862e+00
1.167830e+00 -1.109024e+00
1.174696e+00 -1.120672e+00
1.181000e+00 -1.133717e+00
1.186470e+00 -1.148401e+00
1.191064e+00 -1.163619e+00
1.194597e+00 -1.184912e+00
1.195879e+00 -1.205218e+00
1.194971e+00 -1.223737e+00
1.192796e+00 -1.240009e+00
1.189970e+00 -1.255009e+00
1.089226e+00 -1.041635e+00
1.094615e+00 -1.047887e+00
1.100099e+00 -1.054404e+00
1.105698e+00 -1.061253e+00
1.111480e+00 -1.068574e+00
1.117405e+00 -1.076379e+00
1.123367e+00 -1.084639e+00
1.129442e+00 -1.093592e+00
1.135535e+00 -1.103297e+00
1.141465e+00 -1.113732e+00
1.146595e+00 -1.123826e+00
1.151311e+00 -1.134483e+00
1.155572e+00 -1.146002e+00
1.159159e+00 -1.157943e+00
1.162142e+00 -1.170405e+00
1.165569e+00 -1.187173e+00
1.167676e+00 -1.203946e+00
1.168376e+00 -1.219995e+00
1.168005e+00 -1.235130e+00
1.166877e+00 -1.249657e+00
1.090579e+00 -1.040217e+00
1.094416e+00 -1.048074e+00
1.098222e+00 -1.056187e+00
1.102020e+00 -1.064665e+00
1.105830e+00 -1.073618e+00
1.109547e+00 -1.082887e+00
1.113192e+00 -1.092636e+00
1.116729e+00 -1.102859e+00
1.120061e+00 -1.113438e+00
1.123209e+00 -1.124600e+00
1.125729e+00 -1.134583e+00
