ZONE T="ZONE3", I=	10, J=	59, F=POINT
1.016000	-1.159119
1.016000	-1.150889
1.016000	-1.142935
1.016000	-1.135042
1.016000	-1.127153
1.016000	-1.119492
1.016000	-1.111921
1.016000	-1.104351
1.016000	-1.096884
1.016000	-1.089558
1.044445	-1.153277
1.044131	-1.144543
1.043787	-1.135911
1.043406	-1.127315
1.042997	-1.118887
1.042556	-1.110552
1.042078	-1.102266
1.041569	-1.094121
1.041030	-1.086068
1.040455	-1.078078
1.071842	-1.145629
1.070945	-1.136179
1.069957	-1.126838
1.068890	-1.117636
1.067745	-1.108572
1.066520	-1.099649
1.065223	-1.090872
1.063859	-1.082255
1.062429	-1.073797
1.060937	-1.065468
1.098189	-1.136095
1.096391	-1.125884
1.094423	-1.115809
1.092321	-1.106009
1.090087	-1.096460
1.087740	-1.087140
1.085314	-1.078138
1.082793	-1.069349
1.080211	-1.060824
1.077593	-1.052613
1.123209	-1.124600
1.120061	-1.113438
1.116729	-1.102859
1.113192	-1.092636
1.109547	-1.082887
1.105830	-1.073618
1.102020	-1.064665
1.098222	-1.056187
1.094416	-1.048074
1.090579	-1.040217
1.141465	-1.113732
1.135535	-1.103297
1.129442	-1.093592
1.123367	-1.084639
1.117405	-1.076379
1.111480	-1.068574
1.105698	-1.061253
1.100099	-1.054404
1.094615	-1.047887
1.089226	-1.041635
1.160906	-1.098862
1.153007	-1.088390
1.145415	-1.079133
1.138050	-1.070680
1.130907	-1.062835
1.124121	-1.055628
1.117586	-1.048869
1.111216	-1.042420
1.105099	-1.036328
1.099235	-1.030574
1.174049	-1.084800
1.164793	-1.075412
1.155893	-1.066838
1.147609	-1.059124
1.139855	-1.052066
1.132376	-1.045370
1.125283	-1.039093
1.118525	-1.033162
1.112096	-1.027561
1.105843	-1.022146
1.180479	-1.076408
1.170244	-1.067619
1.160907	-1.059798
1.152300	-1.052690
1.144108	-1.045984
1.136371	-1.039681
1.129076	-1.033752
1.122163	-1.028145
1.115509	-1.022752
1.109064	-1.017533
1.182798	-1.072749
1.172302	-1.064369
1.162840	-1.056895
1.154089	-1.050025
1.145722	-1.043470
1.137917	-1.037354
1.130551	-1.031573
1.123585	-1.026101
1.116807	-1.020768
1.110325	-1.015659
1.190626	-1.057724
1.179714	-1.051280
1.169596	-1.045030
1.160292	-1.039084
1.151691	-1.033440
1.143641	-1.028050
1.136000	-1.022845
1.128661	-1.017773
1.121699	-1.012901
1.115070	-1.008210
1.200366	-1.027461
1.189659	-1.024185
1.179543	-1.020499
1.170087	-1.016607
1.161252	-1.012633
1.152942	-1.008633
1.145066	-1.004638
1.137606	-1.000690
1.130354	-0.996714
1.123421	-0.992798
1.205812	-0.980285
1.196968	-0.979573
1.188358	-0.978448
1.180002	-0.976978
1.171893	-0.975220
1.163999	-0.973219
1.156337	-0.971024
1.148949	-0.968687
1.141808	-0.966239
1.134903	-0.963707
1.205081	-0.927270
1.198077	-0.927530
1.191138	-0.927563
1.184223	-0.927379
1.177407	-0.926993
1.170648	-0.926417
1.164009	-0.925672
1.157438	-0.924765
1.150966	-0.923716
1.144575	-0.922533
1.200301	-0.872982
1.194608	-0.873560
1.188900	-0.874021
1.183190	-0.874363
1.177493	-0.874590
1.171793	-0.874704
1.166133	-0.874707
1.160476	-0.874604
1.154866	-0.874399
1.149283	-0.874096
1.192974	-0.818588
1.188128	-0.819279
1.183272	-0.819903
1.178408	-0.820459
1.173526	-0.820950
1.168649	-0.821373
1.163768	-0.821730
1.158880	-0.822022
1.154005	-0.822248
1.149128	-0.822412
1.184024	-0.764196
1.179766	-0.764920
1.175491	-0.765606
1.171205	-0.766252
1.166912	-0.766857
1.162606	-0.767423
1.158291	-0.767948
1.153974	-0.768433
1.149648	-0.768878
1.145317	-0.769284
1.173886	-0.709981
1.170040	-0.710718
1.166183	-0.711431
1.162313	-0.712119
1.158433	-0.712781
1.154544	-0.713418
1.150644	-0.714029
1.146735	-0.714615
1.142818	-0.715174
1.138895	-0.715708
1.162859	-0.655839
1.159313	-0.656574
1.155756	-0.657293
1.152188	-0.657997
1.148610	-0.658683
1.145023	-0.659354
1.141425	-0.660008
1.137818	-0.660645
1.134203	-0.661265
1.130579	-0.661869
1.151200	-0.601766
1.147871	-0.602492
1.144532	-0.603208
1.141179	-0.603915
1.137818	-0.604612
1.134451	-0.605298
1.131074	-0.605973
1.127685	-0.606638
1.124289	-0.607292
1.120887	-0.607934
1.139006	-0.547812
1.135840	-0.548534
1.132666	-0.549250
1.129478	-0.549961
1.126275	-0.550666
1.123065	-0.551365
1.119847	-0.552057
1.116620	-0.552742
1.113381	-0.553421
1.110137	-0.554092
1.126361	-0.493932
1.123296	-0.494656
1.120226	-0.495376
1.117146	-0.496092
1.114052	-0.496807
1.110955	-0.497518
1.107854	-0.498224
1.104746	-0.498926
1.101620	-0.499626
1.098489	-0.500323
1.113385	-0.440107
1.110377	-0.440835
1.107364	-0.441562
1.104344	-0.442289
1.101305	-0.443018
1.098264	-0.443745
1.095221	-0.444469
1.092172	-0.445193
1.089106	-0.445918
1.086034	-0.446643
1.100207	-0.386290
1.097210	-0.387025
1.094209	-0.387761
1.091201	-0.388500
1.088169	-0.389244
1.085136	-0.389989
1.082104	-0.390734
1.079064	-0.391481
1.076006	-0.392234
1.072941	-0.392988
1.087078	-0.332379
1.084045	-0.333113
1.081009	-0.333851
1.077965	-0.334593
1.074890	-0.335347
1.071817	-0.336103
1.068744	-0.336862
1.065663	-0.337627
1.062557	-0.338401
1.059444	-0.339181
1.074416	-0.278248
1.071307	-0.278964
1.068196	-0.279684
1.065076	-0.280411
1.061917	-0.281152
1.058756	-0.281898
1.055598	-0.282650
1.052427	-0.283410
1.049226	-0.284183
1.046015	-0.284964
1.062833	-0.223708
1.059606	-0.224370
1.056383	-0.225036
1.053155	-0.225710
1.049900	-0.226394
1.046620	-0.227090
1.043342	-0.227792
1.040054	-0.228502
1.036738	-0.229225
1.033393	-0.229962
1.053087	-0.168636
1.049757	-0.169197
1.046404	-0.169766
1.043051	-0.170341
1.039683	-0.170923
1.036279	-0.171518
1.032849	-0.172123
1.029421	-0.172735
1.025973	-0.173356
1.022484	-0.173991
1.045621	-0.113067
1.042218	-0.113484
1.038793	-0.113907
1.035319	-0.114341
1.031833	-0.114782
1.028345	-0.115227
1.024832	-0.115682
1.021261	-0.116148
1.017689	-0.116621
1.014107	-0.117100
1.040915	-0.057107
1.037433	-0.057356
1.033900	-0.057611
1.030367	-0.057869
1.026819	-0.058133
1.023232	-0.058403
1.019606	-0.058679
1.015982	-0.058960
1.012330	-0.059247
1.008628	-0.059543
1.039176	-0.000911
1.035627	-0.000969
1.032061	-0.001029
1.028495	-0.001090
1.024897	-0.001154
1.021240	-0.001221
1.017578	-0.001290
1.013903	-0.001361
1.010186	-0.001435
1.006422	-0.001512
1.040728	0.055341
1.037206	0.055487
1.033634	0.055636
1.030062	0.055785
1.026471	0.055937
1.022835	0.056091
1.019165	0.056247
1.015494	0.056404
1.011790	0.056563
1.008027	0.056726
1.045515	0.111405
1.042057	0.111750
1.038571	0.112100
1.035032	0.112459
1.031482	0.112822
1.027926	0.113190
1.024340	0.113564
1.020694	0.113948
1.017048	0.114335
1.013385	0.114729
1.053419	0.167071
1.050034	0.167597
1.046616	0.168133
1.043199	0.168674
1.039766	0.169223
1.036294	0.169783
1.032791	0.170353
1.029290	0.170929
1.025766	0.171515
1.022195	0.172115
1.063951	0.222147
1.060666	0.222813
1.057381	0.223484
1.054091	0.224163
1.050781	0.224852
1.047436	0.225555
1.044097	0.226264
1.040753	0.226981
1.037385	0.227711
1.033977	0.228457
1.076426	0.276620
1.073275	0.277366
1.070126	0.278117
1.066971	0.278876
1.063797	0.279646
1.060593	0.280430
1.057392	0.281219
1.054188	0.282017
1.050969	0.282825
1.047714	0.283650
1.090141	0.330619
1.087076	0.331409
1.084012	0.332202
1.080945	0.333001
1.077869	0.333806
1.074763	0.334623
1.071659	0.335445
1.068556	0.336272
1.065444	0.337105
1.062307	0.337951
1.104353	0.384319
1.101326	0.385123
1.098298	0.385930
1.095270	0.386737
1.092234	0.387549
1.089179	0.388368
1.086117	0.389190
1.083056	0.390014
1.079990	0.390841
1.076911	0.391674
1.118638	0.437902
1.115600	0.438711
1.112559	0.439519
1.109516	0.440327
1.106467	0.441135
1.103406	0.441945
1.100333	0.442757
1.097258	0.443568
1.094179	0.444378
1.091093	0.445189
1.132797	0.491474
1.129704	0.492288
1.126602	0.493101
1.123495	0.493911
1.120383	0.494717
1.117261	0.495522
1.114125	0.496326
1.110985	0.497127
1.107841	0.497924
1.104690	0.498719
1.146771	0.545081
1.143572	0.545911
1.140360	0.546736
1.137141	0.547556
1.133916	0.548370
1.130681	0.549178
1.127430	0.549983
1.124167	0.550782
1.120895	0.551576
1.117614	0.552364
1.160546	0.598741
1.157184	0.599599
1.153803	0.600449
1.150406	0.601293
1.147000	0.602126
1.143582	0.602950
1.140152	0.603765
1.136713	0.604570
1.133266	0.605365
1.129808	0.606151
1.174068	0.652472
1.170461	0.653375
1.166840	0.654265
1.163208	0.655139
1.159563	0.655999
1.155906	0.656844
1.152236	0.657673
1.148556	0.658487
1.144864	0.659286
1.141162	0.660068
1.187317	0.706285
1.183388	0.707249
1.179445	0.708190
1.175484	0.709108
1.171508	0.710002
1.167520	0.710872
1.163518	0.711718
1.159501	0.712540
1.155474	0.713337
1.151436	0.714109
1.200300	0.760215
1.195920	0.761265
1.191520	0.762277
1.187094	0.763254
1.182655	0.764190
1.178200	0.765088
1.173721	0.765947
1.169236	0.766764
1.164738	0.767541
1.160220	0.768279
1.213085	0.814388
1.208047	0.815573
1.202976	0.816694
1.197871	0.817749
1.192752	0.818735
1.187601	0.819654
1.182440	0.820503
1.177267	0.821282
1.172071	0.821993
1.166886	0.822632
1.225758	0.869077
1.219718	0.870467
1.213602	0.871742
1.207465	0.872888
1.201282	0.873910
1.195084	0.874801
1.188845	0.875566
1.182596	0.876201
1.176365	0.876706
1.170141	0.877086
1.238824	0.925533
1.230956	0.927341
1.222975	0.928876
1.214964	0.930116
1.206943	0.931063
1.198925	0.931724
1.190986	0.932103
1.183104	0.932217
1.175350	0.932084
1.167720	0.931723
1.253145	0.987311
1.241347	0.990120
1.229390	0.991966
1.217516	0.992852
1.205939	0.992860
1.194799	0.992128
1.184164	0.990805
1.174102	0.989039
1.164577	0.986944
1.155518	0.984606
1.285417	1.107530
1.236216	1.078141
1.214821	1.068142
1.198149	1.060400
1.184430	1.053605
1.172325	1.047222
1.161398	1.041174
1.151502	1.035494
1.142381	1.030116
1.133900	1.025011
1.255288	1.113456
1.225979	1.090646
1.206841	1.078805
1.191561	1.069272
1.178588	1.061077
1.167267	1.053841
1.156925	1.047169
1.147317	1.040915
1.138468	1.035108
1.130197	1.029640
1.225971	1.122508
1.214697	1.100463
1.199585	1.085700
1.186376	1.075094
1.174233	1.065999
1.163432	1.058169
1.153630	1.051175
1.144307	1.044576
1.135655	1.038478
1.127564	1.032784
1.196274	1.130316
1.190537	1.113343
1.182298	1.098938
1.172629	1.086737
1.163152	1.076783
1.153787	1.067899
1.144921	1.060010
1.136629	1.052929
1.128632	1.046297
1.120972	1.040073
1.166485	1.137764
1.162906	1.124630
1.157793	1.111807
1.151711	1.100524
1.144797	1.090043
1.137746	1.080802
1.130634	1.072368
1.123535	1.064553
1.116654	1.057388
1.110030	1.050774
1.136648	1.145021
1.134927	1.133587
1.132649	1.122359
1.129802	1.111252
1.126545	1.100706
1.122848	1.090367
1.118908	1.080602
1.114786	1.071319
1.110493	1.062383
1.106178	1.053969
1.106699	1.151792
1.105594	1.141827
1.104229	1.131964
1.102618	1.122214
1.100741	1.112493
1.098657	1.103048
1.096348	1.093705
1.093858	1.084598
1.091246	1.075825
1.088465	1.067157
1.076607	1.157897
1.075985	1.149107
1.075246	1.140209
1.074396	1.131384
1.073437	1.122616
1.072360	1.113872
1.071179	1.105252
1.069897	1.096715
1.068508	1.088253
1.067035	1.079951
1.046390	1.163344
1.046133	1.155293
1.045838	1.147160
1.045506	1.139067
1.045134	1.131002
1.044725	1.122977
1.044277	1.115016
1.043788	1.107098
1.043261	1.099227
1.042695	1.091417
1.016000	1.167324
1.016000	1.160350
1.016000	1.152721
1.016000	1.145209
1.016000	1.137763
1.016000	1.130316
1.016000	1.122921
1.016000	1.115656
1.016000	1.108391
1.016000	1.101136
