ZONE T="ZONE6", I=	5, J=	81, F=POINT
2.244249	-0.046685
2.248996	-0.046918
2.253721	-0.047153
2.258445	-0.047392
2.263012	-0.047624
2.235036	-0.122476
2.239659	-0.123186
2.244276	-0.123899
2.248880	-0.124614
2.253244	-0.125296
2.218782	-0.197424
2.223282	-0.198524
2.227748	-0.199620
2.232197	-0.200715
2.236508	-0.201780
2.197008	-0.271420
2.201413	-0.272810
2.205818	-0.274199
2.210184	-0.275575
2.214507	-0.276935
2.170985	-0.344314
2.175421	-0.345971
2.179857	-0.347619
2.184259	-0.349245
2.188591	-0.350836
2.141152	-0.415669
2.145706	-0.417652
2.150251	-0.419613
2.154794	-0.421555
2.159233	-0.423436
2.107097	-0.484797
2.111803	-0.487212
2.116499	-0.489597
2.121151	-0.491934
2.125764	-0.494228
2.068482	-0.551198
2.073327	-0.554135
2.078144	-0.557022
2.082946	-0.559868
2.087744	-0.562682
2.025059	-0.614222
2.029972	-0.617749
2.034906	-0.621252
2.039780	-0.624675
2.044660	-0.628063
1.976990	-0.673751
1.982043	-0.677983
1.987024	-0.682103
1.992032	-0.686189
1.996976	-0.690168
1.924638	-0.729631
1.929814	-0.734611
1.934950	-0.739466
1.940121	-0.744271
1.945217	-0.748930
1.868578	-0.781505
1.873914	-0.787411
1.879230	-0.793166
1.884553	-0.798806
1.889882	-0.804336
1.809047	-0.829018
1.814540	-0.836047
1.820089	-0.842946
1.825659	-0.849674
1.831289	-0.856287
1.746232	-0.871497
1.751918	-0.880021
1.757721	-0.888380
1.763540	-0.896444
1.769459	-0.904344
1.680576	-0.908158
1.686378	-0.918636
1.692340	-0.928826
1.698445	-0.938714
1.704684	-0.948344
1.612160	-0.938109
1.617947	-0.951223
1.624155	-0.964066
1.630574	-0.976288
1.637278	-0.988199
1.542043	-0.959232
1.547445	-0.976345
1.553673	-0.992942
1.560502	-1.008816
1.567608	-1.023954
1.472643	-0.967667
1.476096	-0.991024
1.481630	-1.013817
1.488791	-1.035693
1.496382	-1.056511
1.416326	-0.959838
1.412921	-0.989130
1.413612	-1.020978
1.418711	-1.053699
1.423980	-1.086362
1.389394	-0.948287
1.378475	-0.977227
1.367948	-1.011999
1.359522	-1.055756
1.350752	-1.114131
1.375453	-0.939638
1.360412	-0.966279
1.343355	-0.997918
1.322905	-1.040094
1.277264	-1.141198
1.371936	-0.937149
1.355732	-0.962715
1.336392	-0.992239
1.311391	-1.029281
1.266898	-1.086775
1.366189	-0.932504
1.348423	-0.956364
1.326387	-0.982313
1.296594	-1.009249
1.256165	-1.032412
1.351605	-0.918896
1.331350	-0.938237
1.306843	-0.956000
1.277493	-0.969556
1.245881	-0.977958
1.326664	-0.887607
1.306273	-0.900145
1.283807	-0.910636
1.260016	-0.918366
1.235656	-0.923492
1.301995	-0.844624
1.283636	-0.852856
1.264463	-0.859750
1.244916	-0.865128
1.225174	-0.869075
1.280252	-0.795949
1.264073	-0.801892
1.247576	-0.807022
1.230886	-0.811308
1.214159	-0.814764
1.261049	-0.744916
1.246671	-0.749583
1.232083	-0.753759
1.217390	-0.757416
